ASIN,LOCALE,"BB SELLER",BB_SELLER_LINK,PRICE,CURRENCY,"DELIVERY MESSAGE","SHIPPING PRICE","SHIPPING MESSAGE",AVAILABILITY,DESCRIPTION,"IS APLUS","APLUS DESCRIPTION",TIMESTAMP
B074G7Z8F7,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074G7Z8F7/ref=dp_olp_new?ie=UTF8&amp;condition=new,"22,86","EUR ",-,-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Attualmente non disponibile.                                                                                             
Questo articolo non è al momento disponibile ma può diventarlo in futuro. Puoi effettuare l'ordine ora: ti avviseremo non appena avremo maggiori informazioni e l'importo ti sarà addebitato solo al momento della spedizione.","Descrizione         	         	         		         			Qualità Rossa 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:12:25"
B001DIDKCI,it,,/gp/offer-listing/B001DIDKCI/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","Nome stile:Crema e Gusto Forte                                                                                      	                                                                 	                                            	         		Descrizione         	         	         		         			Caffè in Grani per Macchina Espresso Crema e Gusto Forte Caffè in grani da macinare, per scoprire lentamente il suo gusto deciso Miscela di Arabica e Robusta proveniente prevalentemente dall'Africa Centrale e dal Sud-Est Asiatico per un espresso 
vigoroso e deciso, caratterizzato da un'avvolgente cremosità e da una perfetta armonia tra corposità ed intensità, 
con note persistenti di spezie. Arabica e Robusta Origine: prevalentemente Brasile, Africa Orientale, Sud-Est Asiatico Tostatura media Intensità 9 (intenso) Gusto forte e deciso Note aromatiche di spezie Crema ambrata e colore scuro 1 confezione di Miscela di caffè in grani per macchina espresso (1 Kg) Frutto di oltre un secolo di esperienza nell’arte della miscelazione e della torrefazione, la linea Espressi Lavazza offre 
una pregiata selezione di miscele dalla macinatura e tostatura speciali, create per preparare a casa un espresso a regola d’arte, 
ricco e cremoso come quello del bar. Dal 1895 la storia di Lavazza è quella di un'azienda che da oltre 120 anni persegue una visione d'impresa in cui sono centrali 
la passione per il lavoro, per il prodotto e per il territorio in cui opera. 
Conoscenza del prodotto, sostenibilità e innovazione, sono i valori attraverso cui Lavazza condivide la cultura del caffè, 
espressa in ognuna delle 27 miliardi di tazzine servite ogni anno nel mondo. 				    	 					</p>         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:12:49"
B01CAADVJO,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B01CAADVJO/ref=dp_olp_new?ie=UTF8&amp;condition=new,"20,89","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità immediata.","Descrizione         	         	         		         			Gran crema espresso. Miscela di caffè in grani. Tostatura media 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:13:14"
B01LTIPL5U,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B01LTIPL5U/ref=dp_olp_new?ie=UTF8&amp;condition=new,"16,80","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Generalmente  spedito entro 3-5 settimane.","Descrizione         	         	         		         			Qualità oro. Caffè 100% arabica. Tostatura media 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:13:42"
B000FWHWG8,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B000FWHWG8/ref=dp_olp_new?ie=UTF8&amp;condition=new,"8,40","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità immediata.","Descrizione         	         	         		         			Qualità oro. Caffè 100% arabica. Tostatura media 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:14:19"
B000FWHWG8,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B000FWHWG8/ref=dp_olp_new?ie=UTF8&amp;condition=new,"8,40","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità immediata.","Descrizione         	         	         		         			Qualità oro. Caffè 100% arabica. Tostatura media 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:14:25"
B074BP3V7T,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074BP3V7T/ref=dp_olp_new?ie=UTF8&amp;condition=new,"23,95","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità:  solo 2 -- ordina subito (ulteriori in arrivo).","Descrizione         	         	         		         			Crema e gusto forte. Miscela di caffè macinato. Tostatura scura 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:14:49"
B01MDPC5YV,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B01MDPC5YV/ref=dp_olp_new?ie=UTF8&amp;condition=new,"23,95","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità immediata.","Nome stile:Crema e Gusto Forte                                                                                      	                                                                 	                                            	         	         		         			Lavazza Crema e Gusto Forte Un caffè forte e pieno, da abbinare a un cioccolato fondente al 70% di cacao Crema e Gusto Forte è una miscela composta dai dolci Arabica brasiliani e dai più pregiati Robusta dell'America, Asia e Africa: il meglio dei tre continenti per un caffè forte e pieno, ideale per chi ama un gusto deciso. Arabica e Robusta Origine: prevalentemente America, Africa, Asia Tostatura scura Intensità 9 (intenso) Gusto deciso e corposo Note aromatiche di legno e tabacco Crema ambrata e colore scuro Ideale per moka 5 confezioni da 500 gr di Miscela di caffè macinato (2.5 Kg) Dal 1895 la storia di Lavazza è quella di un'azienda che da oltre 120 anni persegue una visione d'impresa in cui sono centrali 
la passione per il lavoro, per il prodotto e per il territorio in cui opera. 
Conoscenza del prodotto, sostenibilità e innovazione, sono i valori attraverso cui Lavazza condivide la cultura del caffè, 
espressa in ognuna delle 27 miliardi di tazzine servite ogni anno nel mondo. 				    	 					</p>",0,-,"2018-04-16 13:15:25"
B074BQ2BR3,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074BQ2BR3/ref=dp_olp_new?ie=UTF8&amp;condition=new,"14,90","EUR ","Il venditore selezionato per questo prodotto non spedisce negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità:  solo 6 -- ordina subito (ulteriori in arrivo).","Descrizione         	         	         		         			Bourbon Caffè macinato Classico. Confezione da 250 g 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:15:49"
B074BKFN58,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074BKFN58/ref=dp_olp_new?ie=UTF8&amp;condition=new,"29,00","EUR ","Questo prodotto non può essere spedito negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA. Maggiori informazioni","Disponibilità:  solo 7 -- ordina subito (ulteriori in arrivo).","Descrizione         	         	         		         			Bourbon espresso Classico capsule compatibili AMM 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:16:13"
B074BKFN58,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074BKFN58/ref=dp_olp_new?ie=UTF8&amp;condition=new,"29,00","EUR ","Questo prodotto non può essere spedito negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA. Maggiori informazioni","Disponibilità:  solo 7 -- ordina subito (ulteriori in arrivo).","Descrizione         	         	         		         			Bourbon espresso Classico capsule compatibili AMM 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:16:25"
B074JQDKCK,it,"Venduto e spedito da Amazon.                                                                                        Confezione regalo disponibile.",/gp/offer-listing/B074JQDKCK/ref=dp_olp_new?ie=UTF8&amp;condition=new,"23,92","EUR ","Questo prodotto non può essere spedito negli Stati Uniti d'America .  Maggiori informazioni",-,"Spedizione GRATUITA per ordini superiori a  EUR 29. Maggiori informazioni","Disponibilità immediata.","Descrizione         	         	         		         			Bourbon espresso Gustoso capsule compatibili AMM 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			Caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-16 13:16:48"
B074G4DG46,de,,-,0,-,-,-,-,-,-,0,-,"2018-04-16 13:17:09"
B074JVBPCS,de,,-,0,-,-,-,-,-,-,0,-,"2018-04-16 13:17:31"
B074G4DG4T,de,,-,0,-,-,-,-,-,-,0,-,"2018-04-16 13:17:52"
