ASIN,LOCALE,"BB SELLER",BB_SELLER_LINK,PRICE,CURRENCY,"DELIVERY MESSAGE","SHIPPING PRICE","SHIPPING MESSAGE",AVAILABILITY,DESCRIPTION,"IS APLUS","APLUS DESCRIPTION",TIMESTAMP
B01N9CC56A,it,,-,0,-,-,-,-,"Attualmente non disponibile.                                                                                             
Ancora non sappiamo quando l'articolo sarà di nuovo disponibile.",-,0,-,"2018-04-17 23:01:22"
B01N3QOOOI,it,,/gp/offer-listing/B01N3QOOOI/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","La miscela perfetta per chi non sa rinunciare al gusto del classico e inimitabile espresso napoletano, arricchito da una piacevole consistenza cremosa e soffice. Il dosaggio equilibrato di qualità Arabica e qualità Robusta, nonchè il giusto livello di tostatura rendono questa miscela davvero unica, proprio come l'intramontabile espresso napoletano.",0,-,"2018-04-17 23:03:30"
B01F546YR8,it,"Venduto e spedito da DeraShop.",/gp/offer-listing/B01F546YR8/ref=dp_olp_new?ie=UTF8&amp;condition=new,"51,20","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.","Forte, decisa, corposa e dal gusto netto, giusta per darvi una carica d'energia.",0,-,"2018-04-17 23:05:59"
B00QIUGZNM,it,,/gp/offer-listing/B00QIUGZNM/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.",-,0,-,"2018-04-17 23:06:12"
B072BNDG3T,it,"Venduto e spedito da Top Cialde.",/gp/offer-listing/B072BNDG3T/ref=dp_olp_new?ie=UTF8&amp;condition=new,"141,80","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:06:24"
B01F54D4YY,it,"Venduto e spedito da Desy Store.",/gp/offer-listing/B01F54D4YY/ref=dp_olp_new?ie=UTF8&amp;condition=new,"57,00","EUR ","Ricevilo entro  19&nbsp;-&nbsp;20 apr.  con la modalità Express . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità: solo 1","Taglia:3                                                                                      	                                                                 	                                            	         	         		         			Dal gusto equilibrato e rotondo, corposo, cremoso e perfettamente tostato.",0,-,"2018-04-17 23:06:37"
B076CMVBY7,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CMVBY7/ref=dp_olp_new?ie=UTF8&amp;condition=new,"125,00","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:09:37"
B076CMG86K,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CMG86K/ref=dp_olp_new?ie=UTF8&amp;condition=new,"32,60","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:09:49"
B076CL36Y4,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CL36Y4/ref=dp_olp_new?ie=UTF8&amp;condition=new,"67,80","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:10:00"
B076CKDTB1,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CKDTB1/ref=dp_olp_new?ie=UTF8&amp;condition=new,"125,00","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:10:12"
B076CJR8JY,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CJR8JY/ref=dp_olp_new?ie=UTF8&amp;condition=new,"57,20","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:10:23"
B01N8UFEPR,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B00QIUGT0Q/ref=dp_olp_new?ie=UTF8&amp;condition=new,"50,00","EUR ","Ricevilo entro  23&nbsp;-&nbsp;28 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.","La perfetta miscela per i palati più esigenti, per chi ama un caffè dal gusto corposo e cremoso. Frutto del mix perfetto ed accurato che conbina insieme la qualità Arabica e quella robusta con il giusto livello di tostatura. La particolare cura per i tempi di cottura e per la tostatura, garantisce un caffè dal carattere inimitabile e dal gusto pieno. La miscela blu Caffe Borbone è un caffè compatto, equilibrato, cremoso e denso.",0,-,"2018-04-17 23:11:41"
B076CJQYKG,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CJQYKG/ref=dp_olp_new?ie=UTF8&amp;condition=new,"34,60","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:12:53"
B01CGOAI5Y,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B01CGOAI5Y/ref=dp_olp_new?ie=UTF8&amp;condition=new,"145,60","EUR ","Ricevilo entro  23&nbsp;-&nbsp;28 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:13:00"
B076CHYGB9,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CHYGB9/ref=dp_olp_new?ie=UTF8&amp;condition=new,"43,50","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:13:04"
B01CGLADYI,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B01CGLADYI/ref=dp_olp_new?ie=UTF8&amp;condition=new,"126,20","EUR ","Ricevilo entro  23&nbsp;-&nbsp;28 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:13:12"
B076CHV1GR,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CHV1GR/ref=dp_olp_new?ie=UTF8&amp;condition=new,"23,50","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:15:33"
B01N7JLOR7,it,,/gp/offer-listing/B01N7JLOR7/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","5x50 capsule Borbone Respresso DEGUSTAZIONE 50 NERA, 50 BLU, 50 RED, 50 ORO,50 DEK compatibili Nespresso",0,-,"2018-04-17 23:18:15"
B01D8VKB10,it,,-,0,-,-,-,-,"Attualmente non disponibile.                                                                                             
Ancora non sappiamo quando l'articolo sarà di nuovo disponibile.","Descrizione         	         	         		         			Cialde espresso oro g108 Borbone 				    	 					         		         		         	                  	         		Ingredienti         	         	         		         			caffè 				    	 					         		         		         	                                                                                   Visualizza tutta la Descrizione prodotto",0,-,"2018-04-17 23:18:45"
B016MX18HW,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B016MX18HW/ref=dp_olp_new?ie=UTF8&amp;condition=new,"83,80","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.","CAPSULE DON CARLO MISCELA DEK COMPATIBILITA A MODO MIO",0,-,"2018-04-17 23:20:15"
B076CH655V,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CH655V/ref=dp_olp_new?ie=UTF8&amp;condition=new,"63,20","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:20:19"
B076CH2TK9,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B076CH2TK9/ref=dp_olp_new?ie=UTF8&amp;condition=new,"75,80","EUR ","Ricevilo entro  21&nbsp;-&nbsp;26 apr.  con la modalità Spedizione standard . Dettagli","+ Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-17 23:20:30"
