ASIN,LOCALE,"BB SELLER",BB_SELLER_LINK,PRICE,CURRENCY,"DELIVERY MESSAGE","SHIPPING PRICE","SHIPPING MESSAGE",AVAILABILITY,DESCRIPTION,"IS APLUS","APLUS DESCRIPTION",TIMESTAMP
B00LH2XKUW,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B00LH2XKUW/ref=dp_olp_new?ie=UTF8&amp;condition=new,"101,00","EUR ","Ricevilo entro 24 - 30 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","Miscela di caffè dal gusto forte, deciso, corposo e netto, giusta per darvi una grande carica di energia",0,-,"2018-04-18 02:23:41"
B01F549F9M,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B01F549F9M/ref=dp_olp_new?ie=UTF8&amp;condition=new,"110,00","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","Conserva crema, corpo, gusto e tutta la dolcezza del perfetto espresso, ma... decaffeinato.",0,-,"2018-04-18 02:23:42"
B016MUVVF4,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B016MUVVF4/ref=dp_olp_new?ie=UTF8&amp;condition=new,"123,59","EUR ","Ricevilo entro 24 - 30 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","CAPSULE BORBONE RESPRESSO ORO COMPATIBILITA NESPRESSO",0,-,"2018-04-18 02:23:45"
B01C0714DW,it,"Venduto e spedito da Amazon. Confezione regalo disponibile.",/gp/offer-listing/B01C0714DW/ref=dp_olp_new?ie=UTF8&amp;condition=new,"5,29","EUR ","Vuoi ricevere il prodotto domani? Aggiungi questo articolo ad un ordine idoneo entro 6 ore e 6 min e scegli 1 giorno al momento del pagamento. Dettagli",-,"Spedizione gratuita con ordini uguali o superiori a EUR 29. Dettagli","Disponibilità: solo 7 -- ordina subito (ulteriori in arrivo).","Descrizione Caps respresso blu g5X10 borbone Ingredienti caffè Visualizza tutta la Descrizione prodotto",0,-,"2018-04-18 02:23:47"
B0722F7BDX,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B0722F7BDX/ref=dp_olp_new?ie=UTF8&amp;condition=new,"35,99","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","[LA MISCELA] Caffè Borbone Miscela Rossa è preparata tenendo a mente chi ama un caffè robusto e denso, dal sapore forte e deciso, indicata per chi ricerca nel caffè una carica di energia. Il gusto robusto ed intenso nasce dal dosaggio accuratamente studiato delle migliori varietà di caffè. [IL FORMATO] Adatto a tutte le macchine da caffè Lavazza Espresso Point originali e a tutti i modelli compatibili.",0,-,"2018-04-18 02:23:48"
B01N07Q6F7,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B01N07Q6F7/ref=dp_olp_new?ie=UTF8&amp;condition=new,"95,00","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità: solo 10","La miscela ideale per chi desidera un caffè cremoso in tazza dall'aroma inconfondibile. Il perfetto grado di tostatura unito ad un dosaggio equilibrato di Arabica e Robusta, rendono tale miscela davvero unica per gusto, aroma e cremosità.",0,-,"2018-04-18 02:23:49"
B06ZYC86WL,it,"Venduto e spedito da PoppoShop.",/gp/offer-listing/B06ZYC86WL/ref=dp_olp_new?ie=UTF8&amp;condition=new,"62,80","EUR ","Nessun venditore spedisce attualmente questo prodotto in Regno Unito (isola principale) . Maggiori informazioni"," EUR 5,00 di spedizione",-,"Disponibilità: solo 10","[LA MISCELA] Caffè Borbone Miscela Rossa è preparata tenendo a mente chi ama un caffè robusto e denso, dal sapore forte e deciso, indicata per chi ricerca nel caffè una carica di energia. Il gusto robusto ed intenso nasce dal dosaggio accuratamente studiato delle migliori varietà di caffè. [IL FORMATO] Adatto a tutte le macchine da caffè Nespresso originali e a tutti i modelli compatibili.",0,-,"2018-04-18 02:23:51"
B01N3QOPUT,it,"Venduto e spedito da Top Cialde.",/gp/offer-listing/B01N3QOPUT/ref=dp_olp_new?ie=UTF8&amp;condition=new,"63,20","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","La miscela perfetta per chi non sa rinunciare al gusto del classico e inimitabile espresso napoletano, arricchito da una piacevole consistenza cremosa e soffice. Il dosaggio equilibrato di qualità Arabica e qualità Robusta, nonchè il giusto livello di tostatura rendono questa miscela davvero unica, proprio come l'intramontabile espresso napoletano.",0,-,"2018-04-18 02:23:51"
B00QIUIIIW,it,,/gp/offer-listing/B00QIUIIIW/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","54 cialde di the nero al limone Borbone L'inconfondibile gusto del the Borbone garantito dall'accurata scelta delle foglie, rigorosamente raccolte a mano. Compatibile con tutte le macchine per caffè funzionanti con cialda in formato standard da 44 mm in carta ESE. Scadenza minimo 12 mesi. Acquista più oggetti e paghi sempre una sola spedizione !!! Per una consegna più precisa è consigliabile lasciare un recapito telefonico, Nel caso in cui gli oggetti acquistati presentassero qualche problema o non siete soddisfatti, non esitate a contattarci !!!. I costi di spedizione, ove previsti e non, fanno riferimento a territorio Italiano mentre sono calcolati in base al peso per Paesi esteri. Per il contrassegno + 5,00 €",0,-,"2018-04-18 02:23:52"
B07228XSWZ,it,"Venduto e spedito da DeraShop.",/gp/offer-listing/B07228XSWZ/ref=dp_olp_new?ie=UTF8&amp;condition=new,"83,80","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","[LA MISCELA] Caffè Borbone Miscela Verde è la giusta miscela per chi vuole un espresso decaffeinato che sappia essere leggero, senza tuttavia rinunciare al gusto e alla robustezza tipici del vero caffè. Grazie alla tecnologia di Caffè Borbone, questa miscela conserva tutte le caratteristiche di un ottimo caffè napoletano quali cremosità, robustezza e corposità in tazza. [IL FORMATO] Adatto a tutte le macchine da caffè Lavazza A Modo Mio originali e a tutti i modelli compatibili.",0,-,"2018-04-18 02:24:00"
B00QIUHL80,it,,/gp/offer-listing/B00QIUHL80/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","2 kg Caffè Borbone in grani miscela red linea vending Miscela ricavata dalle migliori piantagioni Brasiliane ed Africane. Presenta un gusto forte e deciso, grazie alle rigorose selezioni qualitative garantite dall'azienza Borbone. Scadenza minimo 12 mesi. Acquista più oggetti e paghi sempre una sola spedizione !!! Per una consegna più precisa è consigliabile lasciare un recapito telefonico, Nel caso in cui gli oggetti acquistati presentassero qualche problema o non siete soddisfatti, non esitate a contattarci !!!. I costi di spedizione, ove previsti e non, fanno riferimento a territorio Italiano mentre sono calcolati in base al peso per Paesi esteri. Per il contrassegno + 5,00 €",0,-,"2018-04-18 02:24:03"
B07214G54Y,it,"Venduto e spedito da Olico.it.",/gp/offer-listing/B07214G54Y/ref=dp_olp_new?ie=UTF8&amp;condition=new,"21,50","EUR ","Ricevilo entro 21 - 24 apr. con la modalità Spedizione standard . Dettagli"," EUR 5,90 di spedizione",-,"Disponibilità: solo 5","Caffè Borbone miscela oro è la giusta miscela per chi non sa rinunciare ai sapori tradizionali cioè al gusto del classico, ma inimitabile, espresso napoletano dal gusto pieno ma piacevole e dalla consistenza cremosa ma soffice. L' attento dosaggio di qualità di Arabica e qualità di Robusta, nonchè il giusto livello di tostatura rendono questa miscela unica e inimitabile, proprio come l'intramontabile espresso napoletano. Confezioni disponibili:   50 Cialde ? 11,00 (0,22/cialda) 100 Cialde ? 20,90 (0,21/cialda) 150 Cialde ? 29,90 (0,20/cialda) Compatibili Sistema Cialde ESE 44mm Le cialde Borbone sfruttano lo standard E.S.E (Easy Serving Espresso), cioè la tecnologia che facilita la preparazione di un ottimo caffé espresso grazie a pochi e semplici gesti. Queste sono utilizzabili su tutte le macchinette del caffè che funzionano grazie a questo sistema, tra le più famose ricordiamo la macchina Faber, la Didiesse Frog, la Mokona Bialetti e la Tazzona Bialetti.",0,-,"2018-04-18 02:24:21"
B016MW7UWU,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B016MW7UWU/ref=dp_olp_new?ie=UTF8&amp;condition=new,"125,00","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità: solo 10","CAPSULE DON CARLO CAFFE BORBONE ORO COMPATIBILITA' A MODO MIO",0,-,"2018-04-18 02:24:45"
B01C07QMU2,it,,/gp/offer-listing/B01C07QMU2/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","Descrizione Caps respresso dek g5X10 borbone Ingredienti caffè Visualizza tutta la Descrizione prodotto",0,-,"2018-04-18 02:24:56"
B01393GX0K,it,"Venduto e spedito da DeraShop.",/gp/offer-listing/B01393GX0K/ref=dp_olp_new?ie=UTF8&amp;condition=new,"122,00","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","Quantità confezioni articolo:750 Cialde ESE 44 mm in Carta Caffe' Borbone in confezioni da 150 cialde. Miscela di caffè racchiusa in cialda di carta standard ESE 44 millimetri compatibile con la maggior parte delle macchine a cialde in carta in circolazione Ma con eccezioni da leggere sotto nella spiegazione *Elenco compatibilita'. *Elenco compatibilita': Compatibilità: Cialda COMPATIBILE CON: - Macchine a Cialde di Carta formato standard ESE 44 mm (44 millimetri è l'equivalente del diametro del blocco di caffè nella cialda). Il formato ESE 44 è il formato di cialde in carta più diffuso in assoluto, la maggioranza delle macchine in commercio in Italia a cialde in carta utilizzano questo formato tra cui anche le famose Mokona Trio e Tazzona Trio della Bialetti, Didiesse Frog, Capitani, RDL, Kimbo Konsuelo, ecc.. Cialda NON COMPATIBILE CON: - Tutte le macchine da caffè che utilizzano formati diversi dallo standard ESE 44mm (ad esempio cialde da 38mm o da 56mm) Cialde filtrocarta 44mm ESE caffè Borbone miscela BLU Caffè dal gusto equilibrato e rotondo, corposo, cremoso e allo stesso tempo tostato e dosato per ottenere un un caffè unico, morbido e da far invidia al tuo bar di fiducia. Caratteristiche Espresso napoletano rotondo ed equilibrato Tipologia: cialde filtrocarta 44mm ESE Peso netto: 7 gr Confezionamento: Atmosfera protettiva in film alluminio triplice strato, scatole da 150 cialde SCADENZA MINIMO 12 MESI PRODUZIONE ITALIA.",0,-,"2018-04-18 02:25:19"
B01MQU5O75,it,,/gp/offer-listing/B01GWY83YM/ref=dp_olp_new?ie=UTF8&amp;condition=new,0,-,-,-,-,"Disponibile presso questi venditori.","Taglia:200 Forte, decisa, corposa e dal gusto netto, perfetta per una carica d'energia! Disponibile in: cialde, capsule. MACCHINE COMPATIBILI: Piccina - Saeco Extra - Saeco Favola - Electrolux Minù - Lavazza Minù caffè latte - Lavazza Espressgo - Lavazza Espria Ebony - Lavazza Magia - Lavazza NON COMPATIBILE CON: Como cup - Agostani Ep2100 - Lavazza Lb1000 - Lavazza Little - Agostani EP850 - Lavazza LB850 - Lavazza EL3200 - Lavazza Inox - Lavazza ECL 101 - Lavazza Espresso e cappuccino",0,-,"2018-04-18 02:25:31"
B00QIUGOI8,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B00QIUGOI8/ref=dp_olp_new?ie=UTF8&amp;condition=new,"62,00","EUR ","Ricevilo entro 24 - 30 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-18 02:25:43"
B016MOT6Y8,it,"Venduto e spedito da ORMEOUTLET.",/gp/offer-listing/B016MOT6Y8/ref=dp_olp_new?ie=UTF8&amp;condition=new,"75,80","EUR ","Ricevilo entro 24 - 30 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","CAPSULE DON CARLO MISCELA BLU COMPATIBILITA A MODO MIO",0,-,"2018-04-18 02:25:55"
B00QIUFNO4,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B00QIUFNO4/ref=dp_olp_new?ie=UTF8&amp;condition=new,"52,80","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità: solo 10","300 capsule caffè Borbone monodose Miscela Rossa Miscela forte, decisa, corposa e dal gusto netto, perfetta per una carica d'energia! Adattabile alle più comuni macchine per capsule come: - sgl capsy - sgl capsy lux - sgl rotary - gimoka maya - lavazza el 3100 - lavazza ep 800 - lavazza el 3200 - lavazza ep 2100 Confezioni da 300 capsule monodose ad un prezzo imperdibile!!! Misure capsula: - Altezza 2,0 cm - Larghezza superiore 3,9 cm - Larghezza inferiore 3,5 cm Scadenza minimo 12 mesi. Acquista più oggetti e paghi sempre una sola spedizione !!! Per una consegna più precisa è consigliabile lasciare un recapito telefonico, Nel caso in cui gli oggetti acquistati presentassero qualche problema o non siete soddisfatti, non esitate a contattarci !!!. I costi di spedizione, ove previsti e non, fanno riferimento a territorio Italiano mentre sono calcolati in base al peso per Paesi esteri. Per il contrassegno + 5,00 €.",0,-,"2018-04-18 02:26:51"
B071V3NRRC,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B071V3NRRC/ref=dp_olp_new?ie=UTF8&amp;condition=new,"63,80","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","[LA MISCELA] Caffè Borbone Miscela Nera è la miscela giusta per palati che preferiscono apprezzare, oltre all'aroma, anche la cremosità del caffè in tazza. A rendere eccellente tale miscela per gusto, aroma e cremosità contribuiscono sia il perfetto dosaggio di Robusta, sia il grado di tostatura, sia il giusto periodo di stagionatura in magazzino. [IL FORMATO] Adatto a tutte le macchine da caffè Lavazza Espresso Point originali e a tutti i modelli compatibili.",0,-,"2018-04-18 02:27:10"
B00QIUGQ9U,it,"Venduto e spedito da italygusto.",/gp/offer-listing/B00QIUGQ9U/ref=dp_olp_new?ie=UTF8&amp;condition=new,"82,03","EUR ","Ricevilo entro 24 - 28 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-18 02:28:24"
B016MWW00C,it,"Venduto e spedito da 3P SHOP.",/gp/offer-listing/B016MWW00C/ref=dp_olp_new?ie=UTF8&amp;condition=new,"125,00","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","CAPSULE BORBONE RESPRESSO DEK COMPATIBILITA' NESPRESSO",0,-,"2018-04-18 02:28:36"
B01NCESHBX,it,,-,0,-,-,-,-,"Attualmente non disponibile. Ancora non sappiamo quando l'articolo sarà di nuovo disponibile.",-,0,-,"2018-04-18 02:29:20"
B0722VPZPK,it,"Venduto e spedito da Top Cialde.",/gp/offer-listing/B0722VPZPK/ref=dp_olp_new?ie=UTF8&amp;condition=new,"134,20","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-18 02:29:32"
B01CGMUCHK,it,"Venduto e spedito da DeraShop.",/gp/offer-listing/B01CGMUCHK/ref=dp_olp_new?ie=UTF8&amp;condition=new,"134,20","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-18 02:29:44"
B01393GWXI,it,"Venduto e spedito da DeraShop.",/gp/offer-listing/B01393GWXI/ref=dp_olp_new?ie=UTF8&amp;condition=new,"146,00","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.","Quantità confezioni articolo:900 Cialde ESE 44 mm in Carta Caffe' Borbone in confezioni da 150 cialde. Miscela di caffè racchiusa in cialda di carta standard ESE 44 millimetri compatibile con la maggior parte delle macchine a cialde in carta in circolazione Ma con eccezioni da leggere sotto nella spiegazione *Elenco compatibilita'. *Elenco compatibilita': Compatibilità: Cialda COMPATIBILE CON: - Macchine a Cialde di Carta formato standard ESE 44 mm (44 millimetri è l'equivalente del diametro del blocco di caffè nella cialda). Il formato ESE 44 è il formato di cialde in carta più diffuso in assoluto, la maggioranza delle macchine in commercio in Italia a cialde in carta utilizzano questo formato tra cui anche le famose Mokona Trio e Tazzona Trio della Bialetti, Didiesse Frog, Capitani, RDL, Kimbo Konsuelo, ecc.. Cialda NON COMPATIBILE CON: - Tutte le macchine da caffè che utilizzano formati diversi dallo standard ESE 44mm (ad esempio cialde da 38mm o da 56mm) Cialde filtrocarta 44mm ESE caffè Borbone miscela BLU Caffè dal gusto equilibrato e rotondo, corposo, cremoso e allo stesso tempo tostato e dosato per ottenere un un caffè unico, morbido e da far invidia al tuo bar di fiducia. Caratteristiche Espresso napoletano rotondo ed equilibrato Tipologia: cialde filtrocarta 44mm ESE Peso netto: 7 gr Confezionamento: Atmosfera protettiva in film alluminio triplice strato, scatole da 150 cialde SCADENZA MINIMO 12 MESI PRODUZIONE ITALIA.",0,-,"2018-04-18 02:29:56"
B0722XDPFH,it,"Venduto e spedito da SEDICICAFFE.",/gp/offer-listing/B0722XDPFH/ref=dp_olp_new?ie=UTF8&amp;condition=new,"162,00","EUR ","Ricevilo entro 23 - 27 apr. con la modalità Spedizione standard . Dettagli"," Spedizione GRATUITA",-,"Disponibilità immediata.",-,0,-,"2018-04-18 02:31:05"
